评论日期,昵称,性别,城市名,用户等级,评分,内容
2018-09-22,Bom.a,1,深圳,3,1.5,是我期望太高了么，前面快睡着了，中间节奏带的乱的一批，诠释感受跟读小说台词一样生硬，爱情也是对白都是读台词的，不是悲伤逆流成河，是尬硬灌穿大海！！
2018-09-22,cFC294560842,0,银川,2,5,好看！！！！！
2018-09-22,等jJ待,0,成都,2,5,现在已经回到家。安静的打字。当初看小说苦的稀里哗啦，女主男主自杀而死，相对于电影改动跟喜欢一些，结局没有那么凄惨，顾森西的阳光带给我易遥希望，暖着他
2018-09-22,心野路Zi正、,2,芜湖,3,5,特别好看。一定要带纸巾。希望不要再有校园暴力网络暴力。希望每个人都可以善良。希望每个人都能够换位思考。希望每个人的青春都被温柔以待。
2018-09-22,旧梦离裳549,2,渭南,1,5,看过原著之后就难受了好几天，觉得电影拍的真的很好，女主把易瑶这个角色发挥的淋漓尽致。我哭了三次，妆都哭花了，建议多带点纸。尤其是快结局的部分
2018-09-22,Havana1998,0,呼和浩特,2,5,我是看过小说来看的电影  感觉剧情和原著一样好看 女生记得带纸去
2018-09-22,筱一婷,2,句容,5,4.5,虽然没有看过原著，但是剧情有打动我，哭的稀里哗啦！
2018-09-22,aZc947641787,2,郑州,3,4.5,这部电影真不错 棒棒哒
2018-09-22,大D哥哥i,0,如皋,2,4.5,少一分是因为害老子哭了！
2018-09-22,边白,0,抚州,3,5,很好看(╥╯﹏╰╥)ง
2018-09-22,鱼泡泡0229,2,抚州,4,5,挺好看吧，看哭了不过觉得导演把女主拍的好**，没用，警察也是没脑子，一个短信就认定罪人，都不带转的吗？脑子，还有齐鸣，这种男生也是没鬼用，从小一起长大的玩伴，人品难道都不能确定吗。不信任她，她被同学欺负也不会站出来说话～校园欺凌，我觉得完全是跟自己有关系，你逃避人家就越觉得好欺负，你凶一点，理直气壮的跟人家较量，还有人会欺负你吗？什么事情说开让别人误解你变成理解你，不就好了？自己都弱暴了还指望别人理解你同情你吗？不熟悉的人就容易误解你
2018-09-22,深碍如长风,2,温州,2,5,把我看哭了。电影拍的很好。很伤感
2018-09-22,oIr114726000,0,大连,2,5,特别好看全程都很唯美，也很现实
2018-09-22,布布布匠丞,0,吉林,2,4,听了sunnee的推广曲去看的，电影寓意很好，女主演技在线
2018-09-22,百無禁忌0211,0,重庆,2,5,和原著很多地方不一样，本来以为要失望了，但是改动之后也还能接受，毕竟要过审，好多黑暗面和细节没有体现出来，原著中讲的是高中生的爱恨情仇，电影改编之后突出了校园暴力这个主题，其实我还是想多看下齐铭和易遥之间的那种细微敏感的关系，没有体现出来原著中的感觉，看电影觉得齐铭很渣啊没有一次站在易遥这边，但是电影中的顾森西更加讨喜了，小说里面都特别喜欢，女生都喜欢给自己出头的吧，而不是让你忍让，像个小太阳一样，初三看的这本书，现在拍成电影了，想着一定要来看，其实小四的书真的挺好看的，总而言之有一点点失望但是还是值得推荐。
2018-09-22,Bubble936,2,吴江,3,4.5,感谢落落导演给了个美好的结尾，有虐有喜，恰到好处。愿一切都被温柔以待。
2018-09-22,raW742670872,0,湘西,4,4,挺不错的  推荐 有泪有笑有温暖  
2018-09-22,ppB150235598,0,武汉,2,5,超级好看哈哈
2018-09-22,行云流水99025,2,贵阳,1,5,工厂里面生活的人都知道:当企业效益好的时候，那就是一个世外桃源，不与外界往来，却能解决生活方方面面的问题，有的家庭甚至经济富裕。但是，一旦其效益不好，那些无一技之长的辅助工就惨了:最起码的谋生手段都没有，所以就出现了许多厂里面走出去的打工妹要么傍大款要么就进卡拉ok卖唱或卖跳从事一些与青春相关的职业。影片《悲惨逆流的长河》就是在这样的背景下产生的:一个单身妈妈，没有什么生活的本领，心里只想到要养小孩，给小孩攒学费，就从事一些按摩的可能还带有一点色情服务活。妈妈什么都想到了:怎样保护自己的孩子符，让孩子不到时间点不能回家，可就是忽了一条毛巾，因为这条毛巾，让小孩染上了病，小又遇到一个从其他学校
2018-09-22,小萌怪不兽,1,广州,4,4.5,吐槽剧情，后面有点瞎，女主从头到尾一点团队都没有，而且全场踩她，后面男一，男二还不相信他。你见过有这么做作的狼人吗。
2018-09-22,可爱一个蒲,2,内江,2,4.5,感动  哭……
2018-09-22,icV820633031,0,成都,2,5,我觉得很好看啊，很有感触！
2018-09-22,呼啦宝宝,0,烟台,2,4,很符合当下年轻人，讽刺那些跟屁虫，怕被欺负，胆小懦弱，而去欺负那些无法反抗，更胆小的人，人性就是如此。喜欢邬君梅，把一个母亲的艰辛和不易，表现的淋漓尽致。
2018-09-22,ㅤ,0,西安,4,5,生而为人 还请善良
2018-09-22,mlr521884770,0,杭州,3,5,"小说比电影更悲伤

很羡慕那些被温柔对待长大的人"
2018-09-22,梁顺之,0,长沙,4,5,还是不错的！
2018-09-22,KRS977590658,0,孝感,2,4.5,看完后心情超级差！
2018-09-22,wh920723,0,包头,2,4.5,影院干净！交通方便！
2018-09-22,AVK988686393,0,宁波,4,4,校园其实是社会的缩影，孩子教育、宣传不给力值得我们深思。
2018-09-22,Eddie773,2,伊宁,2,4.5,挺沉重的吧这部，易遥她妈真的很不容易，很心疼易遥很心疼无故遭受校园暴力的人。
2018-09-22,nmk939235011,1,镇江,4,4,还不错，挺写实，有点伤感，总体不错
2018-09-22,jXs662798242,0,抚州,3,4.5,很感人 顾森西太好了 呜呜呜 真的悲伤逆流成河
2018-09-22,若雪星,2,泰州,2,5,特别好   女主的演技是绝了   真的很到位   看完了之后还个环节里面  很有意义的一部电影
2018-09-22,lkA216492700,2,金坛,4,5,喜欢 真的喜欢
2018-09-22,cyc123118,2,东莞,2,2.5,一般般，没小说好看。
2018-09-22,_qqf7h1372915633,0,兰州,3,4.5,作为家长，感觉这部片子拍出了现实，很值得青春期的孩子看。
2018-09-22,枫瑶水莅,0,西安,2,4.5,演员的演技不谈，题材是引人深思的。我不曾是行凶者，却曾是受害者和视而不见的帮凶。
2018-09-22,黄橙橙karry,0,淮安,2,4.5,很好看的，不错啊
2018-09-22,陈君芳635,2,西安,3,5,适合中学生及老师看看
2018-09-22,爱妮妮L,2,绵阳,2,4.5,备好纸巾   。
2018-09-22,南伊的曦,2,余姚,2,5,"世界真的从不曾温柔待过我们
是不是当事情无法挽回时才能让你们
感到愧疚"
2018-09-22,kFt923737705,2,盐城,3,5,控诉校园暴力，很值得观看，是一个美好的结局，稍微和小说有点不一样。
2018-09-22,小琪970924,0,长沙,1,5,很好看的一部电影，很有教育意义，愿所有的青春  都被温暖对待
2018-09-22,大梅梅,2,天津,5,4.5,确实不错，虽说有夸张的成分，但是展露出校园比较真实的一面。和孩子们将来到社会发展的前景。校园也是一种社会的提现。
2018-09-22,toK146370546,2,杭州,2,5,你们巴不得世界上多死一个人  因为你们的生活真的很无聊
2018-09-22,Sunsanhuoma619,2,舟山,3,4.5,愿每个青春都能被温柔以待
2018-09-22,丧5142,2,平舆,0,5,没有看过原著的人可以去先看看原著，电影给了易遥一个美好的结局，可是原著的结局是顾森湘因为校园暴力而在家割腕自杀，死前给齐铭发了一句话“我讨厌这个肮脏的世界”，顾森西看到姐姐手机上的短信以为是易遥害死自己姐姐的，于是就让易遥去自首，易遥以为齐铭会相信她，可没想到电话接通的第一句话就是“你去自首吧！”最扎心的是小说中有一页都是“你去死”这三个字，易遥最后选择跳楼来结束这场因为校园暴力而开始的故事，齐铭最后选择打开了煤气罐自杀，原著小说真的是很悲，几乎是以泪洗面，不过还好电影给了他们一个幸福的结局
2018-09-22,郑帝元的迷妹,0,新乡,2,3.5,校园欺凌不管是从前还是现在每个学生所在的学校都会多少存在这种现象，我们要做到的是不参与但是要为弱者发声，小说的结局很惨，电影结尾改编的还算不错，没有那么悲伤，愿所有青春都被温暖包围～
2018-09-22,ZdG161676307,2,济南,2,4.5,艺术化成分太多了，不过还是骗了我好多眼泪，买票买晚了，买了第一排，哭到不能自已，尤其是女主家吃饭的场景和男主家吃饭的场景，太多的感同身受，其实私心还是希望女主死掉，因为她就像曾经的自己，太想死却没有勇气。结局还是挺美好的，实际上很多受欺凌的人比结局悲惨的多，而欺负别人的人或许一辈子都认识不到自己的错误。
2018-09-22,KOP654072034,2,长春,3,4,挺好的，讲述校园暴力事件，很青春的一部片子，但是内容太易懂，没有那么大的冲击力
2018-09-22,花蔓鑫鑫,0,重庆,3,4,比较悲伤吧，现实的问题。
2018-09-22,顾昇R,0,玉山,2,1,"看完逆流成河的感受：有钱真好，再露骨再烂俗老套的剧作也可以拍出有美感的画面，也可以有高颜值的小鲜肉参演¨竟然还可以卖钱   摄影不错 灯光也不错  演员也不错 
  就是问题出在140 小明，你怎么看？"
2018-09-22,十一,2,上饶,3,5,超好看，女主角演的很好，还有超喜欢顾湘西。
2018-09-22,奋斗青年2701,1,衡水,2,0.5,最垃圾的一部电影，没有任何意义
2018-09-22,SKh397324614,0,呼和浩特,3,5,很好看，演的很好
2018-09-22,ajK605780454,0,长沙,2,5,值得一看推一波
2018-09-22,在你走的那个晚上,0,杭州,3,5,如果女主死掉，那么结局会更完美，不过电影嘛……享受的过程才是最重要的啦～
2018-09-22,活生生的西红柿,1,太和,4,5,跟我亲爱的发小看的第一场电影，真好看，每一次台词都很经典，改编的剧情也很好
2018-09-22,果味泰_,0,淄博,2,4.5,很好的一部电影，就是和小说有些情节不一样，不过还是很不错的，演员们都很不容易，票房大卖吧！
2018-09-22,Lth386546243,0,平潭,2,5,太棒了，就是空调冷气开太大
2018-09-22,顾佳伟GJW,1,上海,4,0.5,烂片！郭侏儒写出来的就是烂！
2018-09-22,西海垂虹,0,户县,3,5,小说还原度不错，很感人！
2018-09-22,DXYZNLSZDYSZZ,0,洛阳,2,5,感动😭哭啊，呜呜呜
2018-09-22,妮儿9475,2,成都,3,4,中学时候的生活描绘的很真实   反应了目前的学校状态（部分学校）影片感人  特别是后半部分  新人演员  演技可圈可点  总的来说   还是很不错的
2018-09-22,Akiramx,2,北京,3,5,最大的感触就是  我们每个人都很渺小  但希望会让我们内心变得更强大  愿我们的青春都被温暖以待❤
2018-09-22,最宝贝,2,娄底,3,4.5,电影蛮好看的，有笑点也有感动的地方，校园暴力和舆论也是社会现在应该关心的事，很有意义
2018-09-22,GQr421028160,2,杭州,3,5,校园暴力事件数不胜数。我上高中的时候，也经常听见别人在背后造谣某个同学，我也跟着学，生物的本能就是看见黑暗的东西都会躲避，看见阳光的东西都会想要去靠近……我为什么总梦到高中时候，也是因为曾经被排挤过，虽然不是像易遥那样被人造谣，我只是，真的没有人喜欢跟我玩，我也不喜欢假面人，就这样过了一整个高三。
2018-09-22,yHq952334035,0,咸宁,3,5,被女主圈粉，作为新人演技不错
2018-09-22,小陈多,1,成都,2,5,不错的电影，很感人，值得去看。
2018-09-22,茵然萧雪,1,天津,3,5,改编的不错的，没有原作虐
2018-09-22,其小小小小小斤,0,利川,3,5,在看电影的过程中看出了气愤，也有泪点。不错。
2018-09-22,陈美兆123,2,大连,2,5,特别好看加油棒棒的
2018-09-22,TUM805273223,0,深圳,3,5,女主角演技炸裂，第一次看电影哭了，实在是太悲伤了，还好结局有一点安慰
2018-09-22,EvJ688218201,0,松原,3,5,太好看了，之前只知道情节很好 结尾很虐，电影真的很好看。教育真的很重要，以后我的孩子一定要让他明白，什么叫做善良 。
2018-09-22,ATA591490813,0,杭州,3,5,挺好咖啡☕️
2018-09-22,刘昊然Turbo97,0,长春,2,5,现在已经回到家。安静的打字。我看电影没那么挑剔，这个电影对我有感动，有触动，有共鸣，或者画面好，故事好，我一般就会给十分。今年我二十七岁，没记错的话，悲伤逆流成河是我高中的时候看的小说。具体忘记了初中还是高中。那时候看的过程很难受。我气愤齐铭对易遥感情不那么牢固，难过易遥最后跳楼自杀。电影改动很大很大，主旋律，重点强调校园霸凌而不是小说里那悲伤疼痛葬爱系列的狗血青春，美好结局，除了顾森湘无辜死去。看的时候才想起小说里的易遥好像更倔强，电影女主缺少了一点点气质，但脸很耐看，像是长高了的林允，声音向董洁，顾森湘的演员也好看，校园女神那种，不喜欢齐铭的角色也不喜欢演员的长相，倒是顾森西有井柏然的影子
2018-09-22,沫沫咯哈,0,湘西,3,4.5,刚刚看完出来    也是一步让我泪奔的电影   跟室友和同学一起去看  我妆哭掉了  室友眼睛哭肿....没有辜负我对它的期望   哈哈哈哈
2018-09-22,始终123329,2,长沙,4,5,顾森西真的是个少年
2018-09-22,我是小哥哥吧,1,北京,4,5,"个人看法
易遥生活在单亲家庭一直有母亲的不理解和别人的看法，但是随后突如其来的病和阴错阳差的病而备受牵连。
齐铭生活在挺不错的家庭，父亲的理解（偷钱那段可以看得出来）母亲的宠爱以及对易遥母亲的看法（两人争吵那段），但是在易遥出现意外时只是一开始的支持，但是后面并不理解和信任也不会勇敢站出来去保护一个人。
唐小米也是一个可怜的人，一开始被人欺负和转学后因为看不惯易遥和齐铭走得近转而开始欺负易遥，以至于后来被易遥看到自己被欺负的惨状从而变得歇斯底里，但是阴错阳差下害死了顾森湘。
顾森湘一开始的细节也可以看出有心机（故意过敏）但是总的来说很好。
顾森西一直支持相信易遥，但是做法偏激。
不喜忽喷！！！"
