visitteam,year,v_stars,hostteam,h_stars,game_time,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap,label,v_rates,h_rates
奥兰多魔术,2016,0,印第安纳步行者,1,1,117,52.4,7,0,2,104,51.1,5,0,4,1,35.4,51.2
奥兰多魔术,2016,0,犹他爵士,1,1,114,55.5,2,0,1,107,51.1,5,0,1,1,35.4,62.2
奥兰多魔术,2016,0,密尔沃基雄鹿,1,11,93,49.1,3,0,2,89,51.1,5,0,2,1,35.4,51.2
奥兰多魔术,2016,0,克里夫兰骑士,2,10,105,57.1,3,1,1,99,51.1,5,0,1,1,35.4,62.2
奥兰多魔术,2016,0,克里夫兰骑士,2,4,122,57.1,3,1,2,102,51.1,5,0,3,1,35.4,62.2
奥兰多魔术,2016,0,圣安东尼奥马刺,1,11,83,68.4,21,5,3,95,51.1,5,0,2,0,35.4,74.4
奥兰多魔术,2016,0,迈阿密热火,0,12,130,59.1,8,2,2,136,51.1,5,0,2,0,35.4,50.0
奥兰多魔术,2016,0,迈阿密热火,0,2,107,59.1,8,2,2,116,51.1,5,0,2,0,35.4,50.0
奥兰多魔术,2016,0,洛杉矶快船,1,1,105,57.6,14,1,3,96,51.1,5,0,3,1,35.4,62.2
奥兰多魔术,2016,0,丹佛掘金,0,1,125,49.0,0,0,4,112,51.1,5,0,2,1,35.4,48.8
奥兰多魔术,2016,0,新奥尔良鹈鹕,2,1,118,46.5,3,0,2,98,51.1,5,0,2,1,35.4,41.5
奥兰多魔术,2016,0,明尼苏达森林狼,0,1,111,57.9,6,0,2,105,51.1,5,0,1,1,35.4,37.8
奥兰多魔术,2016,0,洛杉矶湖人,0,1,111,39.8,0,0,2,95,51.1,5,0,2,1,35.4,31.7
奥兰多魔术,2016,0,达拉斯独行侠,0,2,112,54.5,12,1,2,80,51.1,5,0,2,1,35.4,40.2
奥兰多魔术,2016,0,孟菲斯灰熊,1,12,95,36.1,1,0,1,94,51.1,5,0,2,1,35.4,52.4
奥兰多魔术,2016,0,芝加哥公牛,1,11,112,42.6,1,0,2,80,51.1,5,0,2,1,35.4,50.0
奥兰多魔术,2016,0,芝加哥公牛,1,4,122,42.6,1,0,2,75,51.1,5,0,2,1,35.4,50.0
奥兰多魔术,2016,0,底特律活塞,0,10,108,57.7,8,0,2,82,51.1,5,0,2,1,35.4,45.1
奥兰多魔术,2016,0,底特律活塞,0,12,92,57.7,8,0,2,98,51.1,5,0,2,0,35.4,45.1
奥兰多魔术,2016,0,夏洛特黄蜂,1,12,109,48.2,2,0,2,88,51.1,5,0,2,1,35.4,43.9
奥兰多魔术,2016,0,夏洛特黄蜂,1,3,121,48.2,2,0,2,81,51.1,5,0,2,1,35.4,43.9
奥兰多魔术,2016,0,华盛顿奇才,1,12,116,58.6,7,0,1,124,51.1,5,0,2,0,35.4,59.8
奥兰多魔术,2016,0,华盛顿奇才,1,3,115,58.6,7,0,2,114,51.1,5,0,2,1,35.4,59.8
奥兰多魔术,2016,0,布鲁克林篮网,0,4,121,35.8,0,0,2,111,51.1,5,0,1,1,35.4,24.4
奥兰多魔术,2016,0,萨克拉门托国王,0,3,120,50.0,3,0,2,115,51.1,5,0,2,1,35.4,39.0
奥兰多魔术,2016,0,亚特兰大老鹰,1,12,120,55.6,4,0,4,131,51.1,5,0,3,0,35.4,52.4
奥兰多魔术,2016,0,亚特兰大老鹰,1,2,113,55.6,4,0,2,86,51.1,5,0,1,1,35.4,52.4
奥兰多魔术,2016,0,纽约尼克斯,1,12,106,42.7,0,0,2,95,51.1,5,0,2,1,35.4,37.8
奥兰多魔术,2016,0,纽约尼克斯,1,1,103,42.7,0,0,2,115,51.1,5,0,1,0,35.4,37.8
奥兰多魔术,2016,0,菲尼克斯太阳,0,3,103,28.0,0,0,2,109,51.1,5,0,1,0,35.4,29.3
布鲁克林篮网,2016,0,金州勇士,4,2,112,78.6,4,3,2,95,35.8,0,0,1,1,24.4,81.7
布鲁克林篮网,2016,0,休斯顿火箭,1,12,122,55.7,8,0,2,118,35.8,0,0,2,1,24.4,67.1
布鲁克林篮网,2016,0,多伦多猛龙,2,12,116,54.3,5,0,2,104,35.8,0,0,2,1,24.4,62.2
布鲁克林篮网,2016,0,多伦多猛龙,2,1,132,54.3,5,0,3,113,35.8,0,0,1,1,24.4,62.2
布鲁克林篮网,2016,0,波士顿凯尔特人,1,10,122,54.9,4,0,1,117,35.8,0,0,1,1,24.4,64.6
布鲁克林篮网,2016,0,波士顿凯尔特人,1,4,114,54.9,4,0,2,105,35.8,0,0,2,1,24.4,64.6
布鲁克林篮网,2016,0,波特兰开拓者,0,3,130,51.2,6,0,2,116,35.8,0,0,1,1,24.4,50.0
布鲁克林篮网,2016,0,费城76人,0,12,108,36.0,1,0,2,107,35.8,0,0,2,1,24.4,34.1
布鲁克林篮网,2016,0,费城76人,0,4,118,36.0,1,0,2,141,35.8,0,0,2,0,24.4,34.1
布鲁克林篮网,2016,0,俄克拉荷马雷霆,1,11,124,60.3,3,0,2,105,35.8,0,0,3,1,24.4,57.3
布鲁克林篮网,2016,0,印第安纳步行者,1,11,118,52.4,7,0,2,97,35.8,0,0,2,1,24.4,51.2
布鲁克林篮网,2016,0,印第安纳步行者,1,1,121,52.4,7,0,2,109,35.8,0,0,3,1,24.4,51.2
布鲁克林篮网,2016,0,犹他爵士,1,3,112,55.5,2,0,2,97,35.8,0,0,2,1,24.4,62.2
布鲁克林篮网,2016,0,密尔沃基雄鹿,1,10,110,49.1,3,0,3,108,35.8,0,0,1,1,24.4,51.2
布鲁克林篮网,2016,0,密尔沃基雄鹿,1,12,112,49.1,3,0,2,103,35.8,0,0,2,1,24.4,51.2
布鲁克林篮网,2016,0,克里夫兰骑士,2,12,119,57.1,3,1,2,99,35.8,0,0,1,1,24.4,62.2
布鲁克林篮网,2016,0,克里夫兰骑士,2,1,124,57.1,3,1,2,116,35.8,0,0,2,1,24.4,62.2
布鲁克林篮网,2016,0,圣安东尼奥马刺,1,12,130,68.4,21,5,2,101,35.8,0,0,3,1,24.4,74.4
布鲁克林篮网,2016,0,迈阿密热火,0,1,104,59.1,8,2,2,96,35.8,0,0,2,1,24.4,50.0
布鲁克林篮网,2016,0,洛杉矶快船,1,11,127,57.6,14,1,2,95,35.8,0,0,2,1,24.4,62.2
布鲁克林篮网,2016,0,丹佛掘金,0,2,129,49.0,0,0,1,109,35.8,0,0,9,1,24.4,48.8
布鲁克林篮网,2016,0,新奥尔良鹈鹕,2,1,114,46.5,3,0,2,143,35.8,0,0,3,0,24.4,41.5
布鲁克林篮网,2016,0,明尼苏达森林狼,0,1,129,57.9,6,0,2,109,35.8,0,0,1,1,24.4,37.8
布鲁克林篮网,2016,0,洛杉矶湖人,0,11,125,39.8,0,0,2,118,35.8,0,0,1,1,24.4,31.7
布鲁克林篮网,2016,0,达拉斯独行侠,0,3,105,54.5,12,1,3,96,35.8,0,0,2,1,24.4,40.2
布鲁克林篮网,2016,0,孟菲斯灰熊,1,3,109,36.1,1,0,2,122,35.8,0,0,2,0,24.4,52.4
布鲁克林篮网,2016,0,芝加哥公牛,1,12,101,42.6,1,0,2,99,35.8,0,0,2,1,24.4,50.0
布鲁克林篮网,2016,0,芝加哥公牛,1,4,112,42.6,1,0,2,73,35.8,0,0,2,1,24.4,50.0
布鲁克林篮网,2016,0,底特律活塞,0,3,90,57.7,8,0,2,89,35.8,0,0,2,1,24.4,45.1
布鲁克林篮网,2016,0,夏洛特黄蜂,1,1,112,48.2,2,0,1,105,35.8,0,0,1,1,24.4,43.9
布鲁克林篮网,2016,0,夏洛特黄蜂,1,2,111,48.2,2,0,3,107,35.8,0,0,2,1,24.4,43.9
布鲁克林篮网,2016,0,华盛顿奇才,1,12,118,58.6,7,0,2,95,35.8,0,0,2,1,24.4,59.8
布鲁克林篮网,2016,0,华盛顿奇才,1,3,129,58.6,7,0,2,108,35.8,0,0,1,1,24.4,59.8
布鲁克林篮网,2016,0,奥兰多魔术,0,12,118,51.1,5,0,2,111,35.8,0,0,2,1,24.4,35.4
布鲁克林篮网,2016,0,奥兰多魔术,0,4,115,51.1,5,0,2,107,35.8,0,0,2,1,24.4,35.4
布鲁克林篮网,2016,0,萨克拉门托国王,0,3,100,50.0,3,0,2,109,35.8,0,0,4,0,24.4,39.0
布鲁克林篮网,2016,0,亚特兰大老鹰,1,3,110,55.6,4,0,2,105,35.8,0,0,2,1,24.4,52.4
布鲁克林篮网,2016,0,亚特兰大老鹰,1,3,92,55.6,4,0,2,107,35.8,0,0,2,0,24.4,52.4
布鲁克林篮网,2016,0,纽约尼克斯,1,11,110,42.7,0,0,3,96,35.8,0,0,1,1,24.4,37.8
布鲁克林篮网,2016,0,纽约尼克斯,1,3,110,42.7,0,0,2,121,35.8,0,0,2,0,24.4,37.8
布鲁克林篮网,2016,0,菲尼克斯太阳,0,11,104,28.0,0,0,3,122,35.8,0,0,3,0,24.4,29.3
萨克拉门托国王,2016,0,金州勇士,4,2,109,78.6,4,3,2,86,50.0,3,0,1,1,39.0,81.7
萨克拉门托国王,2016,0,金州勇士,4,3,114,78.6,4,3,3,100,50.0,3,0,2,1,39.0,81.7
萨克拉门托国王,2016,0,休斯顿火箭,1,12,132,55.7,8,0,2,98,50.0,3,0,2,1,39.0,67.1
萨克拉门托国王,2016,0,休斯顿火箭,1,1,105,55.7,8,0,2,83,50.0,3,0,1,1,39.0,67.1
萨克拉门托国王,2016,0,多伦多猛龙,2,11,91,54.3,5,0,2,96,50.0,3,0,1,0,39.0,62.2
萨克拉门托国王,2016,0,波士顿凯尔特人,1,12,97,54.9,4,0,2,92,50.0,3,0,4,1,39.0,64.6
萨克拉门托国王,2016,0,波特兰开拓者,0,11,122,51.2,6,0,2,120,50.0,3,0,1,1,39.0,50.0
萨克拉门托国王,2016,0,波特兰开拓者,0,12,102,51.2,6,0,2,89,50.0,3,0,2,1,39.0,50.0
萨克拉门托国王,2016,0,费城76人,0,1,122,36.0,1,0,1,119,50.0,3,0,2,1,39.0,34.1
萨克拉门托国王,2016,0,俄克拉荷马雷霆,1,3,110,60.3,3,0,2,94,50.0,3,0,3,1,39.0,57.3
萨克拉门托国王,2016,0,印第安纳步行者,1,1,115,52.4,7,0,1,111,50.0,3,0,2,1,39.0,51.2
萨克拉门托国王,2016,0,犹他爵士,1,12,104,55.5,2,0,2,84,50.0,3,0,1,1,39.0,62.2
萨克拉门托国王,2016,0,犹他爵士,1,12,93,55.5,2,0,1,94,50.0,3,0,1,0,39.0,62.2
萨克拉门托国王,2016,0,密尔沃基雄鹿,1,11,117,49.1,3,0,2,91,50.0,3,0,2,1,39.0,51.2
萨克拉门托国王,2016,0,克里夫兰骑士,2,1,112,57.1,3,1,2,116,50.0,3,0,2,0,39.0,62.2
萨克拉门托国王,2016,0,圣安东尼奥马刺,1,3,114,68.4,21,5,2,104,50.0,3,0,2,1,39.0,74.4
萨克拉门托国王,2016,0,圣安东尼奥马刺,1,3,118,68.4,21,5,1,102,50.0,3,0,1,1,39.0,74.4
萨克拉门托国王,2016,0,迈阿密热火,0,11,108,59.1,8,2,2,96,50.0,3,0,1,1,39.0,50.0
萨克拉门托国王,2016,0,洛杉矶快船,1,3,97,57.6,14,1,1,98,50.0,3,0,2,0,39.0,62.2
萨克拉门托国王,2016,0,洛杉矶快船,1,4,115,57.6,14,1,2,95,50.0,3,0,1,1,39.0,62.2
萨克拉门托国王,2016,0,丹佛掘金,0,1,113,49.0,0,0,1,120,50.0,3,0,3,0,39.0,48.8
萨克拉门托国王,2016,0,丹佛掘金,0,3,108,49.0,0,0,2,96,50.0,3,0,1,1,39.0,48.8
萨克拉门托国王,2016,0,新奥尔良鹈鹕,2,3,117,46.5,3,0,2,89,50.0,3,0,2,1,39.0,41.5
萨克拉门托国王,2016,0,明尼苏达森林狼,0,12,105,57.9,6,0,2,109,50.0,3,0,2,0,39.0,37.8
萨克拉门托国王,2016,0,明尼苏达森林狼,0,4,117,57.9,6,0,2,123,50.0,3,0,1,0,39.0,37.8
萨克拉门托国王,2016,0,洛杉矶湖人,0,2,96,39.8,0,0,4,97,50.0,3,0,2,0,39.0,31.7
萨克拉门托国王,2016,0,洛杉矶湖人,0,4,98,39.8,0,0,2,94,50.0,3,0,3,1,39.0,31.7
萨克拉门托国王,2016,0,达拉斯独行侠,0,12,89,54.5,12,1,2,120,50.0,3,0,3,0,39.0,40.2
萨克拉门托国王,2016,0,达拉斯独行侠,0,12,99,54.5,12,1,2,79,50.0,3,0,2,1,39.0,40.2
萨克拉门托国王,2016,0,孟菲斯灰熊,1,12,92,36.1,1,0,2,96,50.0,3,0,2,0,39.0,52.4
萨克拉门托国王,2016,0,孟菲斯灰熊,1,1,107,36.1,1,0,2,91,50.0,3,0,2,1,39.0,52.4
萨克拉门托国王,2016,0,芝加哥公牛,1,1,102,42.6,1,0,1,99,50.0,3,0,1,1,39.0,50.0
萨克拉门托国王,2016,0,底特律活塞,0,1,104,57.7,8,0,2,109,50.0,3,0,2,0,39.0,45.1
萨克拉门托国王,2016,0,夏洛特黄蜂,1,1,106,48.2,2,0,1,109,50.0,3,0,1,0,39.0,43.9
萨克拉门托国王,2016,0,华盛顿奇才,1,11,101,58.6,7,0,2,95,50.0,3,0,1,1,39.0,59.8
萨克拉门托国王,2016,0,奥兰多魔术,0,11,102,51.1,5,0,2,94,50.0,3,0,2,1,39.0,35.4
萨克拉门托国王,2016,0,布鲁克林篮网,0,11,105,35.8,0,0,2,122,50.0,3,0,2,0,39.0,24.4
萨克拉门托国王,2016,0,亚特兰大老鹰,1,10,106,55.6,4,0,2,95,50.0,3,0,2,1,39.0,52.4
萨克拉门托国王,2016,0,纽约尼克斯,1,12,106,42.7,0,0,2,98,50.0,3,0,2,1,39.0,37.8
萨克拉门托国王,2016,0,菲尼克斯太阳,0,10,94,28.0,0,0,1,113,50.0,3,0,1,0,39.0,29.3
萨克拉门托国王,2016,0,菲尼克斯太阳,0,3,101,28.0,0,0,3,107,50.0,3,0,2,0,39.0,29.3
亚特兰大老鹰,2016,1,金州勇士,4,11,105,78.6,4,3,2,100,55.6,4,0,1,1,52.4,81.7
亚特兰大老鹰,2016,1,休斯顿火箭,1,2,108,55.7,8,0,2,113,55.6,4,0,1,0,52.4,67.1
亚特兰大老鹰,2016,1,多伦多猛龙,2,12,128,54.3,5,0,1,84,55.6,4,0,1,1,52.4,62.2
亚特兰大老鹰,2016,1,多伦多猛龙,2,12,121,54.3,5,0,2,125,55.6,4,0,3,0,52.4,62.2
亚特兰大老鹰,2016,1,波士顿凯尔特人,1,2,98,54.9,4,0,1,114,55.6,4,0,2,0,52.4,64.6
亚特兰大老鹰,2016,1,波特兰开拓者,0,2,104,51.2,6,0,4,109,55.6,4,0,3,0,52.4,50.0
亚特兰大老鹰,2016,1,费城76人,0,10,72,36.0,1,0,3,104,55.6,4,0,2,0,52.4,34.1
亚特兰大老鹰,2016,1,费城76人,0,3,92,36.0,1,0,1,99,55.6,4,0,1,0,52.4,34.1
亚特兰大老鹰,2016,1,俄克拉荷马雷霆,1,12,108,60.3,3,0,2,110,55.6,4,0,2,0,52.4,57.3
亚特兰大老鹰,2016,1,印第安纳步行者,1,11,85,52.4,7,0,2,96,55.6,4,0,1,0,52.4,51.2
亚特兰大老鹰,2016,1,印第安纳步行者,1,4,104,52.4,7,0,2,86,55.6,4,0,1,1,52.4,51.2
亚特兰大老鹰,2016,1,犹他爵士,1,11,95,55.5,2,0,2,68,55.6,4,0,2,1,52.4,62.2
亚特兰大老鹰,2016,1,密尔沃基雄鹿,1,12,110,49.1,3,0,2,114,55.6,4,0,2,0,52.4,51.2
亚特兰大老鹰,2016,1,密尔沃基雄鹿,1,3,100,49.1,3,0,2,97,55.6,4,0,2,1,52.4,51.2
亚特兰大老鹰,2016,1,克里夫兰骑士,2,11,106,57.1,3,1,3,110,55.6,4,0,3,0,52.4,62.2
亚特兰大老鹰,2016,1,克里夫兰骑士,2,4,100,57.1,3,1,2,114,55.6,4,0,1,0,52.4,62.2
亚特兰大老鹰,2016,1,圣安东尼奥马刺,1,3,107,68.4,21,5,2,99,55.6,4,0,2,1,52.4,74.4
亚特兰大老鹰,2016,1,迈阿密热火,0,11,90,59.1,8,2,1,93,55.6,4,0,3,0,52.4,50.0
亚特兰大老鹰,2016,1,迈阿密热火,0,2,116,59.1,8,2,2,93,55.6,4,0,3,1,52.4,50.0
亚特兰大老鹰,2016,1,洛杉矶快船,1,2,99,57.6,14,1,2,84,55.6,4,0,2,1,52.4,62.2
亚特兰大老鹰,2016,1,丹佛掘金,0,12,108,49.0,0,0,3,109,55.6,4,0,2,0,52.4,48.8
亚特兰大老鹰,2016,1,新奥尔良鹈鹕,2,1,94,46.5,3,0,3,99,55.6,4,0,1,0,52.4,41.5
亚特兰大老鹰,2016,1,明尼苏达森林狼,0,12,104,57.9,6,0,1,90,55.6,4,0,3,1,52.4,37.8
亚特兰大老鹰,2016,1,洛杉矶湖人,0,11,109,39.8,0,0,2,94,55.6,4,0,2,1,52.4,31.7
亚特兰大老鹰,2016,1,达拉斯独行侠,0,1,82,54.5,12,1,2,97,55.6,4,0,2,0,52.4,40.2
亚特兰大老鹰,2016,1,孟菲斯灰熊,1,3,90,36.1,1,0,2,107,55.6,4,0,1,0,52.4,52.4
亚特兰大老鹰,2016,1,芝加哥公牛,1,1,114,42.6,1,0,1,119,55.6,4,0,2,0,52.4,50.0
亚特兰大老鹰,2016,1,芝加哥公牛,1,4,106,42.6,1,0,2,104,55.6,4,0,3,1,52.4,50.0
亚特兰大老鹰,2016,1,底特律活塞,0,1,118,57.7,8,0,3,95,55.6,4,0,2,1,52.4,45.1
亚特兰大老鹰,2016,1,夏洛特黄蜂,1,11,100,48.2,2,0,3,96,55.6,4,0,2,1,52.4,43.9
亚特兰大老鹰,2016,1,夏洛特黄蜂,1,3,105,48.2,2,0,2,90,55.6,4,0,2,1,52.4,43.9
亚特兰大老鹰,2016,1,华盛顿奇才,1,11,95,58.6,7,0,2,92,55.6,4,0,2,1,52.4,59.8
亚特兰大老鹰,2016,1,华盛顿奇才,1,3,104,58.6,7,0,2,100,55.6,4,0,2,1,52.4,59.8
亚特兰大老鹰,2016,1,奥兰多魔术,0,1,92,51.1,5,0,2,111,55.6,4,0,3,0,52.4,35.4
亚特兰大老鹰,2016,1,奥兰多魔术,0,2,105,51.1,5,0,2,86,55.6,4,0,1,1,52.4,35.4
亚特兰大老鹰,2016,1,布鲁克林篮网,0,1,97,35.8,0,0,2,117,55.6,4,0,3,0,52.4,24.4
亚特兰大老鹰,2016,1,布鲁克林篮网,0,4,91,35.8,0,0,1,82,55.6,4,0,1,1,52.4,24.4
亚特兰大老鹰,2016,1,萨克拉门托国王,0,2,108,50.0,3,0,2,107,55.6,4,0,2,1,52.4,39.0
亚特兰大老鹰,2016,1,纽约尼克斯,1,11,104,42.7,0,0,3,94,55.6,4,0,2,1,52.4,37.8
亚特兰大老鹰,2016,1,纽约尼克斯,1,1,107,42.7,0,0,1,108,55.6,4,0,1,0,52.4,37.8
亚特兰大老鹰,2016,1,菲尼克斯太阳,0,11,109,28.0,0,0,3,107,55.6,4,0,2,1,52.4,29.3
纽约尼克斯,2016,1,金州勇士,4,12,103,78.6,4,3,2,90,42.7,0,0,2,1,37.8,81.7
纽约尼克斯,2016,1,休斯顿火箭,1,12,129,55.7,8,0,1,122,42.7,0,0,1,1,37.8,67.1
纽约尼克斯,2016,1,多伦多猛龙,2,11,118,54.3,5,0,1,107,42.7,0,0,1,1,37.8,62.2
纽约尼克斯,2016,1,多伦多猛龙,2,1,116,54.3,5,0,2,101,42.7,0,0,3,1,37.8,62.2
纽约尼克斯,2016,1,波士顿凯尔特人,1,11,115,54.9,4,0,2,87,42.7,0,0,2,1,37.8,64.6
纽约尼克斯,2016,1,波士顿凯尔特人,1,1,106,54.9,4,0,2,117,42.7,0,0,2,0,37.8,64.6
纽约尼克斯,2016,1,波特兰开拓者,0,3,110,51.2,6,0,2,95,42.7,0,0,1,1,37.8,50.0
纽约尼克斯,2016,1,费城76人,0,1,98,36.0,1,0,3,97,42.7,0,0,2,1,37.8,34.1
纽约尼克斯,2016,1,费城76人,0,3,105,36.0,1,0,2,102,42.7,0,0,2,1,37.8,34.1
纽约尼克斯,2016,1,俄克拉荷马雷霆,1,2,116,60.3,3,0,2,105,42.7,0,0,3,1,37.8,57.3
纽约尼克斯,2016,1,印第安纳步行者,1,1,123,52.4,7,0,2,109,42.7,0,0,1,1,37.8,51.2
纽约尼克斯,2016,1,印第安纳步行者,1,1,103,52.4,7,0,2,109,42.7,0,0,2,0,37.8,51.2
纽约尼克斯,2016,1,犹他爵士,1,3,108,55.5,2,0,2,101,42.7,0,0,2,1,37.8,62.2
纽约尼克斯,2016,1,密尔沃基雄鹿,1,1,111,49.1,3,0,2,116,42.7,0,0,2,0,37.8,51.2
纽约尼克斯,2016,1,密尔沃基雄鹿,1,3,104,49.1,3,0,2,93,42.7,0,0,2,1,37.8,51.2
纽约尼克斯,2016,1,克里夫兰骑士,2,10,117,57.1,3,1,1,88,42.7,0,0,1,1,37.8,62.2
纽约尼克斯,2016,1,克里夫兰骑士,2,2,119,57.1,3,1,8,104,42.7,0,0,8,1,37.8,62.2
纽约尼克斯,2016,1,圣安东尼奥马刺,1,3,106,68.4,21,5,2,98,42.7,0,0,2,1,37.8,74.4
纽约尼克斯,2016,1,迈阿密热火,0,12,103,59.1,8,2,3,114,42.7,0,0,2,0,37.8,50.0
纽约尼克斯,2016,1,迈阿密热火,0,3,94,59.1,8,2,2,98,42.7,0,0,2,0,37.8,50.0
纽约尼克斯,2016,1,洛杉矶快船,1,3,114,57.6,14,1,2,105,42.7,0,0,4,1,37.8,62.2
纽约尼克斯,2016,1,丹佛掘金,0,12,127,49.0,0,0,2,114,42.7,0,0,2,1,37.8,48.8
纽约尼克斯,2016,1,新奥尔良鹈鹕,2,12,104,46.5,3,0,2,92,42.7,0,0,2,1,37.8,41.5
纽约尼克斯,2016,1,明尼苏达森林狼,0,11,104,57.9,6,0,2,106,42.7,0,0,2,0,37.8,37.8
纽约尼克斯,2016,1,洛杉矶湖人,0,12,112,39.8,0,0,2,118,42.7,0,0,2,0,37.8,31.7
纽约尼克斯,2016,1,达拉斯独行侠,0,1,103,54.5,12,1,3,95,42.7,0,0,2,1,37.8,40.2
纽约尼克斯,2016,1,孟菲斯灰熊,1,4,101,36.1,1,0,2,88,42.7,0,0,1,1,37.8,52.4
纽约尼克斯,2016,1,芝加哥公牛,1,11,104,42.6,1,0,2,117,42.7,0,0,2,0,37.8,50.0
纽约尼克斯,2016,1,底特律活塞,0,11,102,57.7,8,0,2,89,42.7,0,0,3,1,37.8,45.1
纽约尼克斯,2016,1,底特律活塞,0,3,112,57.7,8,0,2,92,42.7,0,0,3,1,37.8,45.1
纽约尼克斯,2016,1,夏洛特黄蜂,1,11,107,48.2,2,0,1,102,42.7,0,0,1,1,37.8,43.9
纽约尼克斯,2016,1,华盛顿奇才,1,11,119,58.6,7,0,1,112,42.7,0,0,1,1,37.8,59.8
纽约尼克斯,2016,1,华盛顿奇才,1,1,117,58.6,7,0,2,101,42.7,0,0,2,1,37.8,59.8
纽约尼克斯,2016,1,奥兰多魔术,0,3,90,51.1,5,0,4,101,42.7,0,0,2,0,37.8,35.4
纽约尼克斯,2016,1,奥兰多魔术,0,3,105,51.1,5,0,1,113,42.7,0,0,1,0,37.8,35.4
纽约尼克斯,2016,1,布鲁克林篮网,0,2,90,35.8,0,0,2,95,42.7,0,0,1,0,37.8,24.4
纽约尼克斯,2016,1,布鲁克林篮网,0,3,120,35.8,0,0,2,112,42.7,0,0,1,1,37.8,24.4
纽约尼克斯,2016,1,萨克拉门托国王,0,12,100,50.0,3,0,2,103,42.7,0,0,2,0,37.8,39.0
纽约尼克斯,2016,1,亚特兰大老鹰,1,12,102,55.6,4,0,2,98,42.7,0,0,3,1,37.8,52.4
纽约尼克斯,2016,1,亚特兰大老鹰,1,1,142,55.6,4,0,2,139,42.7,0,0,2,1,37.8,52.4
纽约尼克斯,2016,1,菲尼克斯太阳,0,12,113,28.0,0,0,2,111,42.7,0,0,2,1,37.8,29.3
菲尼克斯太阳,2016,0,金州勇士,4,11,133,78.6,4,3,3,120,28.0,0,0,1,1,29.3,81.7
菲尼克斯太阳,2016,0,金州勇士,4,12,138,78.6,4,3,2,109,28.0,0,0,3,1,29.3,81.7
菲尼克斯太阳,2016,0,休斯顿火箭,1,12,131,55.7,8,0,3,115,28.0,0,0,3,1,29.3,67.1
菲尼克斯太阳,2016,0,休斯顿火箭,1,2,133,55.7,8,0,2,102,28.0,0,0,1,1,29.3,67.1
菲尼克斯太阳,2016,0,多伦多猛龙,2,1,103,54.3,5,0,2,115,28.0,0,0,1,0,29.3,62.2
菲尼克斯太阳,2016,0,波士顿凯尔特人,1,3,130,54.9,4,0,2,120,28.0,0,0,1,1,29.3,64.6
菲尼克斯太阳,2016,0,波特兰开拓者,0,11,124,51.2,6,0,2,121,28.0,0,0,2,1,29.3,50.0
菲尼克斯太阳,2016,0,波特兰开拓者,0,4,130,51.2,6,0,2,117,28.0,0,0,2,1,29.3,50.0
菲尼克斯太阳,2016,0,费城76人,0,11,120,36.0,1,0,2,105,28.0,0,0,1,1,29.3,34.1
菲尼克斯太阳,2016,0,俄克拉荷马雷霆,1,10,113,60.3,3,0,2,110,28.0,0,0,2,1,29.3,57.3
菲尼克斯太阳,2016,0,俄克拉荷马雷霆,1,12,114,60.3,3,0,3,101,28.0,0,0,2,1,29.3,57.3
菲尼克斯太阳,2016,0,印第安纳步行者,1,11,96,52.4,7,0,2,116,28.0,0,0,2,0,29.3,51.2
菲尼克斯太阳,2016,0,犹他爵士,1,12,112,55.5,2,0,1,105,28.0,0,0,3,1,29.3,62.2
菲尼克斯太阳,2016,0,犹他爵士,1,12,91,55.5,2,0,2,86,28.0,0,0,2,1,29.3,62.2
菲尼克斯太阳,2016,0,密尔沃基雄鹿,1,2,100,49.1,3,0,2,96,28.0,0,0,2,1,29.3,51.2
菲尼克斯太阳,2016,0,克里夫兰骑士,2,1,118,57.1,3,1,3,103,28.0,0,0,3,1,29.3,62.2
菲尼克斯太阳,2016,0,圣安东尼奥马刺,1,12,119,68.4,21,5,3,98,28.0,0,0,2,1,29.3,74.4
菲尼克斯太阳,2016,0,迈阿密热火,0,3,112,59.1,8,2,2,97,28.0,0,0,2,1,29.3,50.0
菲尼克斯太阳,2016,0,洛杉矶快船,1,10,116,57.6,14,1,1,98,28.0,0,0,1,1,29.3,62.2
菲尼克斯太阳,2016,0,洛杉矶快船,1,1,109,57.6,14,1,2,98,28.0,0,0,2,1,29.3,62.2
菲尼克斯太阳,2016,0,丹佛掘金,0,11,120,49.0,0,0,3,104,28.0,0,0,3,1,29.3,48.8
菲尼克斯太阳,2016,0,丹佛掘金,0,1,127,49.0,0,0,2,120,28.0,0,0,2,1,29.3,48.8
菲尼克斯太阳,2016,0,新奥尔良鹈鹕,2,11,111,46.5,3,0,2,112,28.0,0,0,2,0,29.3,41.5
菲尼克斯太阳,2016,0,新奥尔良鹈鹕,2,2,111,46.5,3,0,2,106,28.0,0,0,2,1,29.3,41.5
菲尼克斯太阳,2016,0,明尼苏达森林狼,0,12,115,57.9,6,0,2,108,28.0,0,0,2,1,29.3,37.8
菲尼克斯太阳,2016,0,洛杉矶湖人,0,11,119,39.8,0,0,2,108,28.0,0,0,2,1,29.3,31.7
菲尼克斯太阳,2016,0,洛杉矶湖人,0,12,115,39.8,0,0,2,119,28.0,0,0,2,0,29.3,31.7
菲尼克斯太阳,2016,0,达拉斯独行侠,0,1,95,54.5,12,1,2,102,28.0,0,0,2,0,29.3,40.2
