game_time,hostteam,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitteam,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap
2018-01-07,菲尼克斯太阳,114,35.1,0,0,2,俄克拉荷马雷霆,100,60.3,3,0,3
2018-01-07,波特兰开拓者,111,51.2,6,0,2,圣安东尼奥马刺,110,68.4,21,5,2
2018-01-07,洛杉矶湖人,132,39.8,0,0,2,亚特兰大老鹰,113,55.6,4,0,2
2018-01-08,印第安纳步行者,109,52.4,7,0,2,密尔沃基雄鹿,96,49.1,3,0,2
2018-01-08,布鲁克林篮网,113,35.8,0,0,2,多伦多猛龙,114,54.3,5,0,3
2018-01-08,芝加哥公牛,107,42.6,1,0,2,休斯顿火箭,116,55.7,8,0,2
2018-01-08,明尼苏达森林狼,127,57.9,6,0,2,克里夫兰骑士,99,57.1,3,1,2
2018-01-08,金州勇士,124,78.6,4,3,2,丹佛掘金,114,49.0,0,0,2
2018-01-08,洛杉矶快船,108,57.6,14,1,2,亚特兰大老鹰,107,55.6,4,0,1
2018-01-09,多伦多猛龙,89,54.3,5,0,1,迈阿密热火,90,59.1,8,2,2
2018-01-09,俄克拉荷马雷霆,106,60.3,3,0,2,波特兰开拓者,117,51.2,6,0,2
2018-01-09,达拉斯独行侠,114,54.5,12,1,2,奥兰多魔术,99,51.1,5,0,3
2018-01-09,洛杉矶湖人,99,39.8,0,0,2,萨克拉门托国王,86,50.0,3,0,1
2018-01-10,夏洛特黄蜂,111,48.2,2,0,5,达拉斯独行侠,115,54.5,12,1,1
2018-01-10,华盛顿奇才,104,58.6,7,0,4,犹他爵士,107,55.5,2,0,3
2018-01-10,印第安纳步行者,106,52.4,7,0,2,迈阿密热火,114,59.1,8,2,1
2018-01-10,布鲁克林篮网,80,35.8,0,0,2,底特律活塞,114,57.7,8,0,2
2018-01-10,纽约尼克斯,119,42.7,0,0,3,芝加哥公牛,122,42.6,1,0,2
2018-01-10,休斯顿火箭,121,55.7,8,0,2,波特兰开拓者,112,51.2,6,0,1
2018-01-10,孟菲斯灰熊,105,39.4,1,0,5,新奥尔良鹈鹕,102,46.5,3,0,2
2018-01-10,密尔沃基雄鹿,110,49.1,3,0,2,奥兰多魔术,103,51.1,5,0,1
2018-01-10,丹佛掘金,97,49.0,0,0,2,亚特兰大老鹰,110,55.6,4,0,2
2018-01-10,金州勇士,106,78.6,4,3,2,洛杉矶快船,125,57.6,14,1,2
2018-01-08,新奥尔良鹈鹕,112,46.5,3,0,2,底特律活塞,109,57.7,8,0,2
2018-01-11,费城76人,103,36.0,1,0,6,波士顿凯尔特人,114,54.9,4,0,5
2018-01-11,多伦多猛龙,133,54.3,5,0,2,克里夫兰骑士,99,57.1,3,1,3
2018-01-11,萨克拉门托国王,115,50.0,3,0,2,洛杉矶快船,121,57.6,14,1,1
2018-01-11,洛杉矶湖人,93,39.8,0,0,2,圣安东尼奥马刺,81,68.4,21,5,3
2018-01-12,夏洛特黄蜂,99,48.2,2,0,2,犹他爵士,88,55.5,2,0,2
2018-01-12,印第安纳步行者,97,52.4,7,0,2,克里夫兰骑士,95,57.1,3,1,1
2018-01-12,华盛顿奇才,125,58.6,7,0,2,奥兰多魔术,119,51.1,5,0,2
2018-01-12,亚特兰大老鹰,105,55.6,4,0,2,布鲁克林篮网,110,35.8,0,0,2
2018-01-12,密尔沃基雄鹿,94,49.1,3,0,2,金州勇士,108,78.6,4,3,2
2018-01-12,明尼苏达森林狼,118,57.9,6,0,2,纽约尼克斯,108,42.7,0,0,2
2018-01-12,新奥尔良鹈鹕,119,46.5,3,0,2,波特兰开拓者,113,51.2,6,0,2
2018-01-12,丹佛掘金,87,49.0,0,0,2,孟菲斯灰熊,78,39.4,1,0,2
2018-01-12,菲尼克斯太阳,95,35.1,0,0,5,休斯顿火箭,112,55.7,8,0,2
2018-01-13,达拉斯独行侠,101,54.5,12,1,3,洛杉矶湖人,107,39.8,0,0,2
2018-01-13,洛杉矶快船,126,57.6,14,1,2,萨克拉门托国王,105,50.0,3,0,2
2018-01-13,夏洛特黄蜂,91,48.2,2,0,1,俄克拉荷马雷霆,101,60.3,3,0,3
2018-01-13,华盛顿奇才,119,58.6,7,0,1,布鲁克林篮网,113,35.8,0,0,1
2018-01-13,多伦多猛龙,125,54.3,5,0,2,金州勇士,127,78.6,4,3,1
2018-01-13,芝加哥公牛,107,42.6,1,0,3,底特律活塞,105,57.7,8,0,3
2018-01-13,圣安东尼奥马刺,112,68.4,21,5,2,丹佛掘金,80,49.0,0,0,1
2018-01-14,迈阿密热火,97,59.1,8,2,4,密尔沃基雄鹿,79,49.1,3,0,2
2018-01-14,纽约尼克斯,118,42.7,0,0,2,新奥尔良鹈鹕,123,46.5,3,0,2
2018-01-14,菲尼克斯太阳,97,35.1,0,0,2,印第安纳步行者,120,52.4,7,0,2
2018-01-14,明尼苏达森林狼,120,57.9,6,0,2,波特兰开拓者,103,51.2,6,0,2
2018-01-15,底特律活塞,107,57.7,8,0,2,夏洛特黄蜂,118,48.2,2,0,2
2018-01-15,费城76人,117,36.0,1,0,4,多伦多猛龙,111,54.3,5,0,2
2018-01-15,华盛顿奇才,95,58.6,7,0,2,密尔沃基雄鹿,104,49.1,3,0,1
2018-01-15,亚特兰大老鹰,102,55.6,4,0,3,圣安东尼奥马刺,99,68.4,21,5,2
2018-01-15,布鲁克林篮网,104,35.8,0,0,2,纽约尼克斯,119,42.7,0,0,1
2018-01-15,芝加哥公牛,119,42.6,1,0,2,迈阿密热火,111,59.1,8,2,1
2018-01-15,孟菲斯灰熊,123,39.4,1,0,3,洛杉矶湖人,114,39.8,0,0,2
2018-01-15,俄克拉荷马雷霆,95,60.3,3,0,2,萨克拉门托国王,88,50.0,3,0,2
2018-01-15,克里夫兰骑士,108,57.1,3,1,3,金州勇士,118,78.6,4,3,2
2018-01-15,犹他爵士,94,55.5,2,0,3,印第安纳步行者,109,52.4,7,0,1
2018-01-15,洛杉矶快船,113,57.6,14,1,2,休斯顿火箭,102,55.7,8,0,3
2018-01-16,奥兰多魔术,108,51.1,5,0,4,明尼苏达森林狼,102,57.9,6,0,2
2018-01-16,波士顿凯尔特人,113,54.9,4,0,5,新奥尔良鹈鹕,116,46.5,3,0,2
2018-01-16,丹佛掘金,105,49.0,0,0,3,达拉斯独行侠,102,54.5,12,1,3
2018-01-16,波特兰开拓者,118,51.2,6,0,2,菲尼克斯太阳,111,35.1,0,0,2
2018-01-17,亚特兰大老鹰,94,55.6,4,0,2,新奥尔良鹈鹕,93,46.5,3,0,1
2018-01-17,布鲁克林篮网,95,35.8,0,0,2,圣安东尼奥马刺,100,68.4,21,5,2
2018-01-17,多伦多猛龙,96,54.3,5,0,2,底特律活塞,91,57.7,8,0,2
2018-01-17,芝加哥公牛,112,42.6,1,0,2,金州勇士,119,78.6,4,3,2
2018-01-17,孟菲斯灰熊,105,39.4,1,0,2,纽约尼克斯,99,42.7,0,0,2
2018-01-17,密尔沃基雄鹿,101,49.1,3,0,2,迈阿密热火,106,59.1,8,2,2
2018-01-17,俄克拉荷马雷霆,114,60.3,3,0,2,洛杉矶湖人,90,39.8,0,0,2
2018-01-17,夏洛特黄蜂,133,48.2,2,0,2,华盛顿奇才,109,58.6,7,0,2
2018-01-17,萨克拉门托国王,105,50.0,3,0,2,犹他爵士,120,55.5,2,0,2
2018-01-17,洛杉矶快船,109,57.6,14,1,2,丹佛掘金,104,49.0,0,0,1
2018-01-18,波士顿凯尔特人,80,54.9,4,0,2,费城76人,89,36.0,1,0,3
2018-01-18,克里夫兰骑士,104,57.1,3,1,3,奥兰多魔术,103,51.1,5,0,2
2018-01-18,休斯顿火箭,116,55.7,8,0,3,明尼苏达森林狼,98,57.9,6,0,2
2018-01-18,波特兰开拓者,100,51.2,6,0,2,印第安纳步行者,86,52.4,7,0,3
2018-01-19,多伦多猛龙,86,54.3,5,0,2,圣安东尼奥马刺,83,68.4,21,5,2
2018-01-19,布鲁克林篮网,101,35.8,0,0,2,迈阿密热火,95,59.1,8,2,2
2018-01-19,底特律活塞,112,57.7,8,0,2,华盛顿奇才,122,58.6,7,0,2
2018-01-19,孟菲斯灰熊,106,39.4,1,0,2,萨克拉门托国王,88,50.0,3,0,2
2018-01-19,丹佛掘金,100,49.0,0,0,2,菲尼克斯太阳,108,35.1,0,0,3
2018-01-19,洛杉矶湖人,99,39.8,0,0,2,印第安纳步行者,86,52.4,7,0,1
2018-01-19,犹他爵士,115,55.5,2,0,2,纽约尼克斯,117,42.7,0,0,2
2018-01-20,克里夫兰骑士,124,57.1,3,1,2,俄克拉荷马雷霆,148,60.3,3,0,3
2018-01-20,亚特兰大老鹰,97,55.6,4,0,3,芝加哥公牛,113,42.6,1,0,3
2018-01-20,夏洛特黄蜂,105,48.2,2,0,3,迈阿密热火,106,59.1,8,2,1
2018-01-20,新奥尔良鹈鹕,111,46.5,3,0,3,孟菲斯灰熊,104,39.4,1,0,1
2018-01-20,费城76人,116,36.0,1,0,2,密尔沃基雄鹿,94,49.1,3,0,3
2018-01-20,休斯顿火箭,116,55.7,8,0,2,金州勇士,108,78.6,4,3,3
2018-01-20,明尼苏达森林狼,115,57.9,6,0,2,多伦多猛龙,109,54.3,5,0,1
2018-01-20,犹他爵士,125,55.5,2,0,1,洛杉矶快船,113,57.6,14,1,3
2018-01-20,波特兰开拓者,117,51.2,6,0,2,达拉斯独行侠,108,54.5,12,1,4
2018-01-21,波士顿凯尔特人,95,54.9,4,0,3,奥兰多魔术,103,51.1,5,0,3
2018-01-21,洛杉矶湖人,127,39.8,0,0,2,纽约尼克斯,107,42.7,0,0,2
2018-01-21,底特律活塞,100,57.7,8,0,2,布鲁克林篮网,101,35.8,0,0,2
2018-01-21,圣安东尼奥马刺,86,68.4,21,5,2,印第安纳步行者,94,52.4,7,0,2
2018-01-22,夏洛特黄蜂,112,48.2,2,0,2,萨克拉门托国王,107,50.0,3,0,3
2018-01-22,亚特兰大老鹰,104,55.6,4,0,2,犹他爵士,90,55.5,2,0,2
2018-01-22,休斯顿火箭,99,55.7,8,0,2,迈阿密热火,90,59.1,8,2,2
2018-01-22,孟菲斯灰熊,105,39.4,1,0,2,费城76人,101,36.0,1,0,2
2018-01-22,密尔沃基雄鹿,109,56.8,1,0,2,菲尼克斯太阳,105,35.1,0,0,3
2018-01-22,新奥尔良鹈鹕,132,46.5,3,0,2,芝加哥公牛,128,42.6,1,0,2
2018-01-22,达拉斯独行侠,98,54.5,12,1,2,华盛顿奇才,75,58.6,7,0,3
2018-01-22,丹佛掘金,104,49.0,0,0,3,波特兰开拓者,101,51.2,6,0,2
2018-01-22,洛杉矶快船,118,57.6,14,1,2,明尼苏达森林狼,126,57.9,6,0,2
2018-01-23,奥兰多魔术,99,51.1,5,0,2,萨克拉门托国王,105,50.0,3,0,1
2018-01-23,俄克拉荷马雷霆,109,60.3,3,0,3,布鲁克林篮网,108,35.8,0,0,2
2018-01-23,圣安东尼奥马刺,114,68.4,21,5,2,克里夫兰骑士,102,57.1,3,1,3
2018-01-23,金州勇士,123,78.6,4,3,3,纽约尼克斯,112,42.7,0,0,2
2018-01-23,洛杉矶湖人,108,39.8,0,0,2,波士顿凯尔特人,107,54.9,4,0,2
2018-01-24,夏洛特黄蜂,96,48.2,2,0,2,新奥尔良鹈鹕,101,46.5,3,0,2
2018-01-24,印第安纳步行者,116,52.4,7,0,3,菲尼克斯太阳,101,35.1,0,0,2
2018-01-24,费城76人,115,36.0,1,0,2,芝加哥公牛,101,42.6,1,0,2
2018-01-24,底特律活塞,95,57.7,8,0,3,犹他爵士,98,55.5,2,0,2
2018-01-24,亚特兰大老鹰,93,55.6,4,0,2,多伦多猛龙,108,54.3,5,0,4
2018-01-24,达拉斯独行侠,97,54.5,12,1,2,休斯顿火箭,104,55.7,8,0,2
2018-01-24,孟菲斯灰熊,85,39.4,1,0,2,圣安东尼奥马刺,108,68.4,21,5,1
2018-01-24,波特兰开拓者,123,51.2,6,0,2,明尼苏达森林狼,114,57.9,6,0,2
2018-01-24,洛杉矶快船,102,57.6,14,1,2,波士顿凯尔特人,113,54.9,4,0,1
2018-01-25,迈阿密热火,88,59.1,8,2,3,萨克拉门托国王,89,50.0,3,0,2
2018-01-25,俄克拉荷马雷霆,121,60.3,3,0,2,华盛顿奇才,112,58.6,7,0,3
2018-01-25,丹佛掘金,130,49.0,0,0,3,纽约尼克斯,118,42.7,0,0,2
2018-01-25,金州勇士,126,78.6,4,3,2,明尼苏达森林狼,113,57.9,6,0,1
2018-01-26,克里夫兰骑士,115,57.1,3,1,3,印第安纳步行者,108,52.4,7,0,2
2018-01-26,多伦多猛龙,93,54.3,5,0,2,犹他爵士,97,55.5,2,0,2
2018-01-26,芝加哥公牛,103,42.6,1,0,2,洛杉矶湖人,108,39.8,0,0,3
2018-01-26,孟菲斯灰熊,100,39.4,1,0,2,洛杉矶快船,109,57.6,14,1,2
2018-01-26,密尔沃基雄鹿,116,56.8,1,0,4,布鲁克林篮网,91,35.8,0,0,3
2018-01-26,新奥尔良鹈鹕,115,46.5,3,0,2,休斯顿火箭,113,55.7,8,0,2
2018-01-26,达拉斯独行侠,93,54.5,12,1,2,波特兰开拓者,107,51.2,6,0,2
2018-01-26,圣安东尼奥马刺,78,68.4,21,5,2,费城76人,97,36.0,1,0,2
2018-01-26,菲尼克斯太阳,85,35.1,0,0,2,纽约尼克斯,107,42.7,0,0,1
2018-01-27,底特律活塞,108,57.7,8,0,3,俄克拉荷马雷霆,121,60.3,3,0,2
2018-01-26,夏洛特黄蜂,121,48.2,2,0,2,亚特兰大老鹰,110,55.6,4,0,2
2018-01-27,印第安纳步行者,114,52.4,7,0,1,奥兰多魔术,112,51.1,5,0,4
2018-01-27,亚特兰大老鹰,104,55.6,4,0,1,华盛顿奇才,129,58.6,7,0,2
2018-01-27,迈阿密热火,95,59.1,8,2,2,夏洛特黄蜂,91,48.2,2,0,1
2018-01-27,明尼苏达森林狼,111,57.9,6,0,2,布鲁克林篮网,97,35.8,0,0,1
2018-01-27,金州勇士,109,78.6,4,3,2,波士顿凯尔特人,105,54.9,4,0,3
2018-01-27,丹佛掘金,91,49.0,0,0,2,达拉斯独行侠,89,54.5,12,1,1
2018-01-28,芝加哥公牛,96,42.6,1,0,2,密尔沃基雄鹿,110,56.8,1,0,2
2018-01-28,新奥尔良鹈鹕,103,46.5,3,0,2,洛杉矶快船,112,57.6,14,1,2
2018-01-28,克里夫兰骑士,121,57.1,3,1,2,底特律活塞,104,57.7,8,0,1
2018-01-28,多伦多猛龙,123,54.3,5,0,2,洛杉矶湖人,111,39.8,0,0,2
2018-01-28,俄克拉荷马雷霆,122,60.3,3,0,1,费城76人,112,36.0,1,0,2
2018-01-29,印第安纳步行者,105,52.4,7,0,2,夏洛特黄蜂,96,48.2,2,0,2
2018-01-29,亚特兰大老鹰,105,55.6,4,0,2,明尼苏达森林狼,100,57.9,6,0,2
2018-01-29,孟菲斯灰熊,120,39.4,1,0,3,菲尼克斯太阳,109,35.1,0,0,1
2018-01-29,密尔沃基雄鹿,107,56.8,1,0,1,费城76人,95,36.0,1,0,1
2018-01-29,达拉斯独行侠,88,54.5,12,1,2,迈阿密热火,95,59.1,8,2,2
2018-01-29,丹佛掘金,110,49.0,0,0,2,波士顿凯尔特人,111,54.9,4,0,2
2018-01-28,休斯顿火箭,113,55.7,8,0,2,菲尼克斯太阳,102,35.1,0,0,2
2018-01-30,华盛顿奇才,102,58.6,7,0,3,俄克拉荷马雷霆,96,60.3,3,0,2
2018-01-30,纽约尼克斯,111,42.7,0,0,4,布鲁克林篮网,95,35.8,0,0,3
2018-01-30,多伦多猛龙,109,54.3,5,0,2,明尼苏达森林狼,104,57.9,6,0,1
2018-01-30,休斯顿火箭,114,55.7,8,0,2,奥兰多魔术,107,51.1,5,0,3
2018-01-30,新奥尔良鹈鹕,103,46.5,3,0,2,萨克拉门托国王,114,50.0,3,0,2
2018-01-30,底特律活塞,125,57.7,8,0,2,克里夫兰骑士,114,57.1,3,1,2
2018-01-30,圣安东尼奥马刺,106,68.4,21,5,2,丹佛掘金,104,49.0,0,0,1
2018-01-30,犹他爵士,129,55.5,2,0,4,金州勇士,99,78.6,4,3,3
2018-01-30,洛杉矶快船,96,57.6,14,1,2,波特兰开拓者,104,51.2,6,0,4
2018-01-31,印第安纳步行者,105,52.4,7,0,2,孟菲斯灰熊,101,39.4,1,0,2
2018-01-31,奥兰多魔术,127,51.1,5,0,1,洛杉矶湖人,105,39.8,0,0,3
2018-01-31,亚特兰大老鹰,110,55.6,4,0,2,夏洛特黄蜂,123,48.2,2,0,2
2018-01-31,布鲁克林篮网,116,35.8,0,0,1,费城76人,108,36.0,1,0,2
2018-01-31,克里夫兰骑士,91,57.1,3,1,1,迈阿密热火,89,59.1,8,2,2
2018-01-31,波士顿凯尔特人,103,54.9,4,0,2,纽约尼克斯,73,42.7,0,0,1
2018-01-31,波特兰开拓者,124,51.2,6,0,1,芝加哥公牛,108,42.6,1,0,3
2018-01-31,菲尼克斯太阳,102,35.1,0,0,2,达拉斯独行侠,88,54.5,12,1,2
2018-02-01,底特律活塞,104,57.7,8,0,2,孟菲斯灰熊,102,39.4,1,0,1
2018-02-01,明尼苏达森林狼,108,57.9,6,0,2,密尔沃基雄鹿,89,56.8,1,0,3
2018-02-01,圣安东尼奥马刺,91,68.4,21,5,2,休斯顿火箭,102,55.7,8,0,2
2018-02-01,丹佛掘金,127,49.0,0,0,2,俄克拉荷马雷霆,124,60.3,3,0,2
2018-02-02,夏洛特黄蜂,133,48.2,2,0,2,印第安纳步行者,126,52.4,7,0,2
2018-02-02,波士顿凯尔特人,119,54.9,4,0,2,亚特兰大老鹰,110,55.6,4,0,2
2018-02-02,多伦多猛龙,130,54.3,5,0,1,波特兰开拓者,105,51.2,6,0,2
2018-02-02,布鲁克林篮网,99,35.8,0,0,2,洛杉矶湖人,102,39.8,0,0,2
2018-02-02,费城76人,103,36.0,1,0,2,迈阿密热火,97,59.1,8,2,2
2018-02-02,密尔沃基雄鹿,92,56.8,1,0,1,纽约尼克斯,90,42.7,0,0,2
2018-02-02,俄克拉荷马雷霆,100,60.3,3,0,1,新奥尔良鹈鹕,114,46.5,3,0,3
2018-02-02,菲尼克斯太阳,97,35.1,0,0,2,犹他爵士,129,55.5,2,0,3
2018-02-02,萨克拉门托国王,104,50.0,3,0,3,金州勇士,119,78.6,4,3,3
2018-02-03,洛杉矶快船,113,57.6,14,1,4,芝加哥公牛,103,42.6,1,0,3
2018-02-03,底特律活塞,111,57.7,8,0,2,迈阿密热火,107,59.1,8,2,1
2018-02-03,印第安纳步行者,100,52.4,7,0,1,费城76人,92,36.0,1,0,1
2018-02-03,奥兰多魔术,98,51.1,5,0,3,华盛顿奇才,115,58.6,7,0,2
2018-02-03,克里夫兰骑士,88,57.1,3,1,3,休斯顿火箭,120,55.7,8,0,2
2018-02-03,明尼苏达森林狼,118,57.9,6,0,2,新奥尔良鹈鹕,107,46.5,3,0,1
2018-02-03,圣安东尼奥马刺,111,68.4,21,5,2,犹他爵士,120,55.5,2,0,1
2018-02-03,丹佛掘金,115,49.0,0,0,2,金州勇士,108,78.6,4,3,1
2018-02-03,萨克拉门托国王,99,50.0,3,0,1,达拉斯独行侠,106,54.5,12,1,3
2018-02-04,波士顿凯尔特人,97,54.9,4,0,2,波特兰开拓者,96,51.2,6,0,2
2018-02-04,布鲁克林篮网,94,35.8,0,0,2,密尔沃基雄鹿,109,56.8,1,0,2
2018-02-04,纽约尼克斯,96,42.7,0,0,2,亚特兰大老鹰,99,55.6,4,0,2
2018-02-04,多伦多猛龙,101,54.3,5,0,2,孟菲斯灰熊,86,39.4,1,0,3
2018-02-04,俄克拉荷马雷霆,104,60.3,3,0,2,洛杉矶湖人,108,39.8,0,0,2
2018-02-04,菲尼克斯太阳,110,35.1,0,0,2,夏洛特黄蜂,115,48.2,2,0,2
2018-02-05,底特律活塞,111,57.7,8,0,2,波特兰开拓者,91,51.2,6,0,1
2018-02-05,印第安纳步行者,102,52.4,7,0,2,华盛顿奇才,111,58.6,7,0,2
2018-02-05,迈阿密热火,109,59.1,8,2,2,奥兰多魔术,111,51.1,5,0,2
2018-02-05,新奥尔良鹈鹕,109,46.5,3,0,2,犹他爵士,133,55.5,2,0,2
2018-02-05,丹佛掘金,121,49.0,0,0,2,夏洛特黄蜂,104,48.2,2,0,1
2018-02-05,萨克拉门托国王,104,50.0,3,0,2,芝加哥公牛,98,42.6,1,0,2
2018-02-05,洛杉矶快船,104,57.6,14,1,2,达拉斯独行侠,101,54.5,12,1,2
2018-02-06,奥兰多魔术,116,51.1,5,0,1,克里夫兰骑士,98,57.1,3,1,3
2018-02-06,多伦多猛龙,111,54.3,5,0,2,波士顿凯尔特人,91,54.9,4,0,2
2018-02-06,亚特兰大老鹰,108,55.6,4,0,2,孟菲斯灰熊,82,39.4,1,0,2
2018-02-06,布鲁克林篮网,113,35.8,0,0,2,休斯顿火箭,123,55.7,8,0,3
2018-02-06,纽约尼克斯,89,42.7,0,0,2,密尔沃基雄鹿,103,56.8,1,0,2
2018-02-06,费城76人,115,36.0,1,0,3,华盛顿奇才,102,58.6,7,0,1
2018-02-01,华盛顿奇才,122,58.6,7,0,2,多伦多猛龙,119,54.3,5,0,2
2018-02-06,洛杉矶湖人,112,39.8,0,0,2,菲尼克斯太阳,93,35.1,0,0,2
2018-02-07,底特律活塞,115,57.7,8,0,2,布鲁克林篮网,106,35.8,0,0,1
2018-02-07,迈阿密热火,101,59.1,8,2,2,休斯顿火箭,109,55.7,8,0,1
2018-02-07,克里夫兰骑士,140,57.1,3,1,1,明尼苏达森林狼,138,57.9,6,0,4
2018-02-07,孟菲斯灰熊,88,39.4,1,0,1,犹他爵士,92,55.5,2,0,2
2018-02-06,金州勇士,105,78.6,4,3,3,俄克拉荷马雷霆,125,60.3,3,0,2
2018-02-07,菲尼克斯太阳,81,35.1,0,0,1,圣安东尼奥马刺,129,68.4,21,5,4
2018-02-08,奥兰多魔术,100,51.1,5,0,2,亚特兰大老鹰,98,55.6,4,0,2
2018-02-08,多伦多猛龙,113,54.3,5,0,2,纽约尼克斯,88,42.7,0,0,2
2018-02-08,波特兰开拓者,109,51.2,6,0,3,夏洛特黄蜂,103,48.2,2,0,3
2018-02-08,洛杉矶湖人,106,39.8,0,0,2,俄克拉荷马雷霆,81,60.3,3,0,2
2018-02-08,金州勇士,121,78.6,4,3,2,达拉斯独行侠,103,54.5,12,1,3
2018-02-09,费城76人,100,36.0,1,0,3,新奥尔良鹈鹕,82,46.5,3,0,4
2018-02-09,亚特兰大老鹰,107,55.6,4,0,1,克里夫兰骑士,123,57.1,3,1,2
2018-02-09,波士顿凯尔特人,91,54.9,4,0,1,印第安纳步行者,97,52.4,7,0,4
2018-02-09,休斯顿火箭,130,55.7,8,0,2,丹佛掘金,104,49.0,0,0,4
2018-02-09,迈阿密热火,91,59.1,8,2,2,密尔沃基雄鹿,85,56.8,1,0,3
2018-02-09,犹他爵士,106,55.5,2,0,2,夏洛特黄蜂,94,48.2,2,0,1
2018-02-08,华盛顿奇才,104,58.6,7,0,2,波士顿凯尔特人,110,54.9,4,0,2
2018-02-09,芝加哥公牛,114,42.6,1,0,4,明尼苏达森林狼,113,57.9,6,0,2
2018-02-09,萨克拉门托国王,100,50.0,3,0,4,波特兰开拓者,118,51.2,6,0,1
2018-02-10,布鲁克林篮网,128,35.8,0,0,3,新奥尔良鹈鹕,138,46.5,3,0,1
2018-02-10,奥兰多魔术,104,51.1,5,0,2,密尔沃基雄鹿,111,56.8,1,0,1
2018-02-10,费城76人,112,36.0,1,0,1,洛杉矶快船,98,57.6,14,1,1
2018-02-10,芝加哥公牛,90,42.6,1,0,1,华盛顿奇才,101,58.6,7,0,2
2018-02-10,达拉斯独行侠,130,54.5,12,1,2,洛杉矶湖人,123,39.8,0,0,2
2018-02-10,金州勇士,122,78.6,4,3,2,圣安东尼奥马刺,105,68.4,21,5,3
2018-02-09,底特律活塞,95,57.7,8,0,2,洛杉矶快船,108,57.6,14,1,4
2018-02-11,夏洛特黄蜂,103,48.2,2,0,2,多伦多猛龙,123,54.3,5,0,3
2018-02-11,亚特兰大老鹰,118,55.6,4,0,2,底特律活塞,115,57.7,8,0,2
2018-02-11,波士顿凯尔特人,99,54.9,4,0,2,克里夫兰骑士,121,57.1,3,1,2
2018-02-11,印第安纳步行者,121,52.4,7,0,2,纽约尼克斯,113,42.7,0,0,3
2018-02-11,休斯顿火箭,104,55.7,8,0,2,达拉斯独行侠,97,54.5,12,1,1
2018-02-11,波特兰开拓者,96,51.2,6,0,2,犹他爵士,115,55.5,2,0,2
2018-02-12,底特律活塞,103,57.7,8,0,1,新奥尔良鹈鹕,118,46.5,3,0,2
2018-02-12,费城76人,108,36.0,1,0,2,纽约尼克斯,92,42.7,0,0,1
2018-02-12,布鲁克林篮网,101,35.8,0,0,2,洛杉矶快船,114,57.6,14,1,2
2018-02-12,芝加哥公牛,105,42.6,1,0,2,奥兰多魔术,101,51.1,5,0,2
2018-02-11,俄克拉荷马雷霆,110,60.3,3,0,3,孟菲斯灰熊,92,39.4,1,0,4
2018-02-12,犹他爵士,101,55.5,2,0,1,圣安东尼奥马刺,99,68.4,21,5,2
2018-02-12,金州勇士,129,78.6,4,3,2,菲尼克斯太阳,83,35.1,0,0,2
2018-02-13,多伦多猛龙,115,54.3,5,0,2,迈阿密热火,112,59.1,8,2,4
2018-02-13,密尔沃基雄鹿,97,56.8,1,0,3,亚特兰大老鹰,92,55.6,4,0,2
2018-02-13,明尼苏达森林狼,108,57.9,6,0,2,休斯顿火箭,126,55.7,8,0,2
2018-02-13,俄克拉荷马雷霆,112,60.3,3,0,2,克里夫兰骑士,120,57.1,3,1,2
2018-02-13,达拉斯独行侠,109,54.5,12,1,2,萨克拉门托国王,114,50.0,3,0,2
2018-02-13,丹佛掘金,117,49.0,0,0,3,圣安东尼奥马刺,109,68.4,21,5,1
2018-02-14,底特律活塞,104,57.7,8,0,2,亚特兰大老鹰,98,55.6,4,0,1
2018-02-14,奥兰多魔术,102,51.1,5,0,2,夏洛特黄蜂,104,48.2,2,0,3
2018-02-14,费城76人,104,36.0,1,0,2,迈阿密热火,102,59.1,8,2,1
2018-02-14,纽约尼克斯,113,42.7,0,0,2,华盛顿奇才,118,58.6,7,0,4
2018-02-14,布鲁克林篮网,103,35.8,0,0,2,印第安纳步行者,108,52.4,7,0,3
2018-02-14,芝加哥公牛,98,42.6,1,0,2,多伦多猛龙,122,54.3,5,0,1
2018-02-14,波士顿凯尔特人,119,54.9,4,0,3,洛杉矶快船,129,57.6,14,1,2
2018-02-14,休斯顿火箭,100,55.7,8,0,1,萨克拉门托国王,91,50.0,3,0,1
2018-02-14,孟菲斯灰熊,114,39.4,1,0,3,俄克拉荷马雷霆,121,60.3,3,0,1
2018-02-14,新奥尔良鹈鹕,139,46.5,3,0,2,洛杉矶湖人,117,39.8,0,0,4
2018-02-14,犹他爵士,107,55.5,2,0,2,菲尼克斯太阳,97,35.1,0,0,2
2018-02-14,波特兰开拓者,123,51.2,6,0,3,金州勇士,117,78.6,4,3,2
2018-02-15,密尔沃基雄鹿,123,56.8,1,0,2,丹佛掘金,134,49.0,0,0,2
2018-02-15,明尼苏达森林狼,119,57.9,6,0,2,洛杉矶湖人,111,39.8,0,0,1
2018-02-22,克里夫兰骑士,103,57.1,3,1,9,华盛顿奇才,110,58.6,7,0,8
2018-02-22,芝加哥公牛,115,42.6,1,0,8,费城76人,116,36.0,1,0,8
2018-02-22,奥兰多魔术,113,51.1,5,0,8,纽约尼克斯,120,42.7,0,0,8
2018-02-23,底特律活塞,98,57.7,8,0,9,波士顿凯尔特人,110,54.9,4,0,9
